,Serie,Numero,DetalheItens
0,0.0,21431.0, lamina para tricotomia
0,0.0,21431.0, bomba de infusao
0,0.0,21431.0, compressor odontologico (1 cons.)
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, autoclave horizontal 21 litros
0,0.0,21431.0, autoclave horizontal 21 litros
0,0.0,21431.0, teclado sem fio
0,0.0,21431.0, mouse sem fio
0,0.0,21431.0, mouse sem fio
0,0.0,21431.0, roteador wifi gigabit 4 antenas
0,0.0,21431.0, caixa acustica p computador
0,0.0,21431.0, seringa 3ml c ag. 0
0,0.0,21431.0,45x13 (pni)
0,0.0,21431.0, seringa 3ml c ag. 0
0,0.0,21431.0,55x20 (pni)
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa
0,0.0,21431.0, polipropileno transparente
0,0.0,21431.0, 10 ml
0,0.0,21431.0, sem agulha
0,0.0,21431.0, bico luer lock
0,0.0,21431.0,descart
0,0.0,21431.0,esteril
0,0.0,21431.0, seringa desc 20ml s agulha
0,0.0,21431.0, seringa desc 20ml s agulha
0,0.0,21431.0, seringa 3 ml sem agulha (pni)
0,0.0,21431.0, agulha para coleta a vacuo 25x7
0,0.0,21431.0, agulha para coleta a vacuo 25x8
0,0.0,21431.0, agulha para coleta a vacuo 25x8
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, cateter duplo lumen 7 fr x 20 adulto
0,0.0,21431.0, cateter duplo lumen 7 fr x 20 adulto
0,0.0,21431.0, cateter subclavia adulto 16g-esteril c agulha
0,0.0,21431.0, sistema fechado aspiracao traqueal canula em y n 16
0,0.0,21431.0, sonda aspiracao traqueal 10
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, tampa pressao interna p tubos diaetro 13mm cor branca
0,0.0,21431.0, tubo a vacuo com fluoreto de sodio - tampa cinza - 4ml
0,0.0,21431.0, tubo a vacuo com fluoreto de sodio - tampa cinza - 4ml
0,0.0,21431.0, broca de aco conica invertida ca 35 (c06 un)
0,0.0,21431.0, broca n 3195 f
0,0.0,21431.0, cinzel goivo
0,0.0,21431.0, espatula para gesso em inox
0,0.0,21431.0, forceps adulto dia 23
0,0.0,21431.0, forceps infantil 18l
0,0.0,21431.0, pinca anatomica disseccao 16cm
0,0.0,21431.0, pinca luer reta goiva curta (16cm)
0,0.0,21431.0, tensiometro adulto
0,0.0,21431.0, tensiometro adulto
0,0.0,21431.0, grampo para isolamento n20
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, equipo bomba infusora
0,0.0,21431.0, parenteral
0,0.0,21431.0, pvc cristal
0,0.0,21431.0, camara flexivel cfiltro ar
0,0.0,21431.0, gota padrao
0,0.0,21431.0, regulador de fluxo
0,0.0,21431.0, luer ctampa
0,0.0,21431.0, equipo bureta com camara graduada
0,0.0,21431.0, equipo para transfusao de sangue e hemoderivados
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, caneta laser c-904
0,0.0,21431.0, para laserpulse
0,0.0,21431.0, 904nm - ibramed
0,0.0,21431.0, equipo bomba infusora
0,0.0,21431.0, parenteral
0,0.0,21431.0, pvc cristal
0,0.0,21431.0, camara flexivel cfiltro ar
0,0.0,21431.0, gota padrao
0,0.0,21431.0, regulador de fluxo
0,0.0,21431.0, luer ctampa
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, mascara respiratoria
0,0.0,21431.0, polivinil
0,0.0,21431.0, transparente cpresilha ajustavel
0,0.0,21431.0, pediatrico
0,0.0,21431.0, psuplementacao de o2
0,0.0,21431.0, inaladornebulizador
0,0.0,21431.0, mesa de trabalho
0,0.0,21431.0, orange ball carci
0,0.0,21431.0, bola feijao p pilates carci bean 40x70cm cinza prata
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, cadeira polipro. branca tipo bistro sem
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, prancheta em madeira
0,0.0,21431.0, switch de 8 portas 10100 mbps
0,0.0,21431.0, luva em latex -  tam. g
0,0.0,21431.0, luva em latex -  tam. g
0,0.0,21431.0,cartao para rx c01 furo
0,0.0,21431.0, preservativo feminino de borracha nitrica
0,0.0,21431.0, clorexidina digluconato
0,0.0,21431.0, 0
0,0.0,21431.0,5% sol alcoolica 1l
0,0.0,21431.0, creolina
0,0.0,21431.0, creolina
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, autoclave horizontal 21 litros
0,0.0,21431.0, autoclave horizontal 21 litros
0,0.0,21431.0, bomba de infusao
0,0.0,21431.0, roteador wifi gigabit 4 antenas
0,0.0,21431.0, compressor odontologico (1 cons.)
0,0.0,21431.0, compressa campo operatorio - 25cm x 28cm
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, computador teravix dtm12t510 i5-11400 2.6ghz 16gb hd 1tb
0,0.0,21431.0, sistema fechado aspiracao traqueal canula em y n 16
0,0.0,21431.0, caneta laser c-904
0,0.0,21431.0, para laserpulse
0,0.0,21431.0, 904nm - ibramed
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, insulina humana regular 100 uiml solucao injetavel 3 ml
0,0.0,21431.0, barra paralela p reabilitacao
0,0.0,21431.0, creolina
0,0.0,21431.0, cadeira polipro. branca tipo bistro sem
0,0.0,21431.0, cimento endodontico obturador de canal radicular (tipo sealer)
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, pinca anatomica disseccao 16cm
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, frigobar 71 litros
0,0.0,21431.0, seringa 3ml c ag. 0
0,0.0,21431.0,55x20 (pni)
0,0.0,21431.0, tensiometro adulto
0,0.0,21431.0, tensiometro adulto
0,0.0,21431.0, alcool etilico 99
0,0.0,21431.0,5% solucao 1000ml
0,0.0,21431.0, teclado sem fio
0,0.0,21431.0, equipo para transfusao de sangue e hemoderivados
0,0.0,21431.0, caixa acustica p computador
0,0.0,21431.0, bandeja acrilica dupla
0,0.0,21431.0, cateter duplo lumen 7 fr x 20 adulto
0,0.0,21431.0, creolina
0,0.0,21431.0, pinca luer reta goiva curta (16cm)
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, cateter subclavia adulto 16g-esteril c agulha
0,0.0,21431.0, mascara de protecao respiratoria pffs-2
0,0.0,21431.0, compressa campo operatorio - 25cm x 28cm
0,0.0,21431.0, cateter duplo lumen 7 fr x 20 adulto
0,0.0,21431.0, cadeira isso smart azul
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, tornozeleira nylon 3kg
0,0.0,21431.0, bola feijao p pilates carci bean 40x70cm cinza prata
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, aparelho de pressao arterial sest obeso (velcro)
0,0.0,21431.0, hidroxido de calcio forrador (dycal)
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, tampa pressao interna p tubos diaetro 13mm cor branca
0,0.0,21431.0, mesa de trabalho
0,0.0,21431.0, seringa 3ml c ag. 0
0,0.0,21431.0,45x13 (pni)
0,0.0,21431.0, inaladornebulizador
0,0.0,21431.0, seringa
0,0.0,21431.0, polipropileno transparente
0,0.0,21431.0, 10 ml
0,0.0,21431.0, sem agulha
0,0.0,21431.0, bico luer lock
0,0.0,21431.0,descart
0,0.0,21431.0,esteril
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, switch de 8 portas 10100 mbps
0,0.0,21431.0, luva em latex -  tam. g
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, aparelho de pressao arterial infantil (velcro)
0,0.0,21431.0, agulha para coleta a vacuo 25x8
0,0.0,21431.0, vancomicina 500 mg po p sol. injetavel
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, mouse sem fio
0,0.0,21431.0, alcool etilico 99
0,0.0,21431.0,5% solucao 1000ml
0,0.0,21431.0, prancheta em madeira
0,0.0,21431.0, protetor solar fps 30 creme 200ml
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa desc 20ml s agulha
0,0.0,21431.0, forceps adulto dia 23
0,0.0,21431.0, cone de guta percha principal 60 120unid
0,0.0,21431.0, tubo a vacuo com fluoreto de sodio - tampa cinza - 4ml
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, alcool etilico 70% gel 100ml
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, agulha para coleta a vacuo 25x7
0,0.0,21431.0, guta percha principal 2 serie 45-80 (embalagem com 120 un.)
0,0.0,21431.0, cefepima
0,0.0,21431.0,  cloridrato 1 g po para sol. injetavel
0,0.0,21431.0, mascara respiratoria
0,0.0,21431.0, polivinil
0,0.0,21431.0, transparente cpresilha ajustavel
0,0.0,21431.0, pediatrico
0,0.0,21431.0, psuplementacao de o2
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, forceps infantil 18l
0,0.0,21431.0, equipo bomba infusora
0,0.0,21431.0, parenteral
0,0.0,21431.0, pvc cristal
0,0.0,21431.0, camara flexivel cfiltro ar
0,0.0,21431.0, gota padrao
0,0.0,21431.0, regulador de fluxo
0,0.0,21431.0, luer ctampa
0,0.0,21431.0, equipo bomba infusora
0,0.0,21431.0, parenteral
0,0.0,21431.0, pvc cristal
0,0.0,21431.0, camara flexivel cfiltro ar
0,0.0,21431.0, gota padrao
0,0.0,21431.0, regulador de fluxo
0,0.0,21431.0, luer ctampa
0,0.0,21431.0, solucao reveladora para rx dontologico (frasco com 500ml)
0,0.0,21431.0, broca de aco conica invertida ca 35 (c06 un)
0,0.0,21431.0, orange ball carci
0,0.0,21431.0, tubo a vacuo com fluoreto de sodio - tampa cinza - 4ml
0,0.0,21431.0, cinzel goivo
0,0.0,21431.0, metoclopramida
0,0.0,21431.0, clorid 5mgml sol inj 1ml
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, seringa 3ml c ag. 25x6 (pni)
0,0.0,21431.0, nitroprusseto de sodio 50mg po liofilizado para sol. inj. 2ml
0,0.0,21431.0, seringa 3 ml sem agulha (pni)
0,0.0,21431.0, cone de guta percha principal 15-40 (1 serie) 120unid
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, espatula para gesso em inox
0,0.0,21431.0, equipo bureta com camara graduada
0,0.0,21431.0, mouse sem fio
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, cloro 2% 5 litros
0,0.0,21431.0, luva em latex -  tam. g
0,0.0,21431.0, acido valproico (valproato de sodio) 50mgml xarope 100ml
0,0.0,21431.0, grampo para isolamento n20
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, agulha para coleta a vacuo 25x8
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, sonda aspiracao traqueal 10
0,0.0,21431.0, seringa desc 20ml s agulha
0,0.0,21431.0, lamina para tricotomia
0,0.0,21431.0, lidocaina cloridrato 20mgml sol inj 20ml svaso
0,0.0,21431.0, coletor urina tampa vermelha 50ml
0,0.0,21431.0, bacillus cereus 1.000.000 sol. oral 5 ml
0,0.0,21431.0, bacillus cereus 1.000.000 sol. oral 5 ml
0,0.0,21431.0, heparina sodica 5000 uiml sol. inj. 5ml
0,0.0,21431.0, adenosina
0,0.0,21431.0, fosfato 3mgml sol. inj. 2ml
0,0.0,21431.0, broca n 3195 f
0,0.0,21431.0, sonda para nutricao enteral n 12
0,0.0,21431.0, tubo coleta tampa roxa edta 3
0,0.0,21431.0,0 ml
0,0.0,21431.0, agulha descartavel 4 mm x 0
0,0.0,21431.0, 23 mm para caneta aplicadora de insulina
0,0.0,21431.0, norepinefrina 2 mgml sol. inj. 4 ml
0,0.0,21431.0, ceftriaxona sodica 1g po para sol. inj. iv 10ml
0,0.0,21431.0, ondansetrona
0,0.0,21431.0, cloridrato 2 mgml sol. inj. 4 ml
0,1.0,30254.0,parabrisa ducato 94/
0,1.0,30254.0, guarnicao p/brisa ducato
0,1.0,30254.0, cola parabrisa dynamic g
0,1.0,2773.0,charque 1kg master
0,1.0,2773.0, frango int. congelado in natura mauricea
0,1.0,2773.0, carne bovina moida master
0,1.0,2773.0, file de peixe master
0,1.0,2773.0, costela bovina master
0,1.0,2773.0, cafe torrado e moido 250g pinga fogo
0,1.0,2773.0, file de peito frango mauricea
0,1.0,2773.0, ovos de galinha comal tela c/30
0,1.0,2773.0, figado bovino master
0,1.0,2773.0, acucar mascavo 1kg união
0,1.0,2773.0, arroz parboilizado valdivino 1kg
0,1.0,2773.0, linguica toscana frango master
0,1.0,2773.0, linguica toscana mista master
0,1.0,2773.0, biscoito cream cracker 400g mauricea
0,1.0,2773.0, macarrao semola espaguete bom sabor 500g
0,1.0,2773.0, biscoito doce tp maria mauricea 400g
0,1.0,2773.0, feijao arranca carioca 1kg dona lia
0,1.0,2773.0, presunto cozido peru master
0,1.0,2773.0, acucar cristalizado uniao 1kg
0,1.0,2773.0, acafrao caseiro
0,1.0,2773.0, biscoito fuxico 250g santa helena
0,1.0,2773.0, cha diversos sabores caseiro
0,1.0,2773.0, chocolate sortidos 250g garoto
0,1.0,2773.0, suco concent ind maracuja palmeron
0,1.0,2773.0, leite condensado mococa 395g
0,1.0,2773.0, bacon master
0,1.0,2773.0, oleo de milho 900ml samba
0,1.0,2773.0, iogurte de ameixa 1lt docura
0,1.0,2773.0, flocos de milho flocao 500g nordestino
0,1.0,2773.0, oleo de girasol 900ml samba
0,1.0,2773.0, geladinho 40x55ml popular
0,1.0,2773.0, margarina vegetal 3kg primor
0,1.0,2773.0, farinha de mandioca do vale 1kg
0,1.0,2773.0, sardinha molho de tomate 125g 88
0,1.0,2773.0, bala mastig sortidos 600g dori
0,1.0,2773.0, alho roxo chines
0,1.0,2773.0, achocolatado em po 400g chocoteen
0,1.0,2773.0, feijao preto 1kg dona lia
0,1.0,2773.0, margarina vegetal 500g primor
0,1.0,2773.0, milho verde ole 200g
0,1.0,2773.0, creme de leite mococa 200g
0,1.0,2773.0, farinha de trigo especial s/fermento d. maria 1kg
0,1.0,2773.0, fecula de mandioca lopes 1kg
0,1.0,2773.0, farinha de trigo esp c/fermento  d. maria 1kg
0,1.0,2773.0, milho verde em conserva drenado ole
0,1.0,2773.0, colorifico marata
0,1.0,2773.0, biscoito rech chocolate mauricea 140g
0,1.0,2773.0, biscoito rech morango 140g mauricea
0,1.0,2773.0, molho madeira tambau 150ml
0,1.0,2773.0, polpa de frutas morango 100g dafruta
0,1.0,2773.0, agua mineral 500ml santa joana
0,1.0,2773.0, achocolatado liq marajoara 200ml
0,1.0,2773.0, molho shoyu tambau 150ml
0,0.0,30253.0,chassi: 9882261sppkf02278 - motor: 463495081061525 - novo fiat toro volcano turbodiesel at9 - lotacao: 5
0,1.0,2774.0,lapis de cera c/12  tilibra
0,1.0,2774.0, almofada para carimbo n. 03 cadersil
0,1.0,2774.0, pasta classificadora plastic c/ grampo report
0,1.0,2774.0, cola bastao silicone 10mm bic
0,1.0,2774.0, lantejoulas c/500un bic
0,1.0,2774.0, fita adesiva estreita tranp. de 12x40 3m
0,1.0,2774.0, fita adesiva larga transp. 45x40 3m
0,1.0,2774.0, fita decorativa cetim 3m
0,1.0,2774.0, fita floral 50mm x 10m cores variada 3m
0,1.0,2774.0, fita adesiva dupla face 12x30 3m
0,1.0,2774.0, fita adesiva dupla face 18mm x 30m 3m
0,1.0,2774.0, bola isopor frecallor 25mm
0,1.0,2774.0, bola isopor fre callor 50mm
0,1.0,2774.0, folha de isopor freecalor 0
0,1.0,2774.0,5mm
0,1.0,2774.0, folha de isopor free calor 15mm
0,1.0,2774.0, folha de isopor 20mm freecalor
0,1.0,2774.0, folha de isopor 30mm freecalor
0,1.0,2774.0, folha de isopor 50mm freecalor
0,1.0,2774.0, linha para costura corrente
0,1.0,2774.0, livro de protocolo maripel capa dura
0,1.0,2774.0, agulha de croche niquelada cadersil
0,1.0,2774.0, agulha para bordado cadersil
0,1.0,2774.0, agulha para costura de mão cadersil
0,1.0,2774.0, papel 40 report
0,1.0,2774.0, papel cartao a4 liso c/100  report
0,1.0,2774.0, papel cartolina dupla face report
0,1.0,2774.0, papel celafone report
0,1.0,2774.0, papel brc a4 resma c/500fl report
0,1.0,2774.0, notas auto-adesivas emoviveis c/04 100fl
0,1.0,2774.0, bandeja para correspondencia a4 cadersil
0,1.0,2774.0, notas auto adesivas removiveis blcc/100fls
0,1.0,2774.0, livro de atas 100fl maripel
0,1.0,2774.0, barbante igual 500mts
0,1.0,2774.0, barbante sisal 700g igual
0,1.0,2774.0, la cores diversas tec bom
0,1.0,2774.0, grampo 23/10 tilibra c/1000un
0,1.0,2774.0, pasta az oficio lombo largo report
0,1.0,2774.0, grampo 26/6 tilibra 5000un
0,1.0,2774.0, envelope brc gg 310x420mm cadersil
0,1.0,2774.0, calculadora de mesa peq 12 dig elgin
0,1.0,2774.0, grampeador tilibra g  26/6
0,1.0,2774.0, grampeador m 26/6 25 folhas tilibra
0,1.0,2774.0, perfurador de papel 2 furos metalico idea
0,1.0,2774.0, bola de assopro c/50un freecalor
0,1.0,2774.0,papel brc a4 resma c/500fl report
0,1.0,2774.0, cola bastao silicone 10mm bic
0,1.0,2774.0, envelope brc gg 310x420mm cadersil
0,1.0,2774.0, papel cartao a4 liso c/100  report
0,1.0,2774.0, perfurador de papel 2 furos metalico idea
0,1.0,2774.0, calculadora de mesa peq 12 dig elgin
0,1.0,2774.0, grampeador tilibra g  26/6
0,1.0,2774.0, grampeador m 26/6 25 folhas tilibra
0,1.0,2774.0, la cores diversas tec bom
0,1.0,2774.0, fita floral 50mm x 10m cores variada 3m
0,1.0,2774.0, lapis de cera c/12  tilibra
0,1.0,2774.0, pasta az oficio lombo largo report
0,1.0,2774.0, folha de isopor 50mm freecalor
0,1.0,2774.0, barbante igual 500mts
0,1.0,2774.0, fita adesiva dupla face 12x30 3m
0,1.0,2774.0, bandeja para correspondencia a4 cadersil
0,1.0,2774.0, barbante sisal 700g igual
0,1.0,2774.0, livro de protocolo maripel capa dura
0,1.0,2774.0, bola de assopro c/50un freecalor
0,1.0,2774.0, folha de isopor 30mm freecalor
0,1.0,2774.0, fita adesiva dupla face 18mm x 30m 3m
0,1.0,2774.0, livro de atas 100fl maripel
0,1.0,2774.0, lantejoulas c/500un bic
0,1.0,2774.0, folha de isopor free calor 15mm
0,1.0,2774.0, folha de isopor 20mm freecalor
0,1.0,2774.0, fita adesiva larga transp. 45x40 3m
0,1.0,2774.0, linha para costura corrente
0,1.0,2774.0, grampo 26/6 tilibra 5000un
0,1.0,2774.0, agulha de croche niquelada cadersil
0,1.0,2774.0, grampo 23/10 tilibra c/1000un
0,1.0,2774.0, pasta classificadora plastic c/ grampo report
0,1.0,2774.0, fita decorativa cetim 3m
0,1.0,2774.0, notas auto adesivas removiveis blcc/100fls
0,1.0,2774.0, notas auto-adesivas emoviveis c/04 100fl
0,1.0,2774.0, fita adesiva estreita tranp. de 12x40 3m
0,1.0,2774.0, folha de isopor freecalor 0
0,1.0,2774.0,5mm
0,1.0,2774.0, papel 40 report
0,1.0,2774.0, almofada para carimbo n. 03 cadersil
0,1.0,2774.0, agulha para bordado cadersil
0,1.0,2774.0, papel cartolina dupla face report
0,1.0,2774.0, papel celafone report
0,1.0,2774.0, bola isopor fre callor 50mm
0,1.0,2774.0, bola isopor frecallor 25mm
0,1.0,2774.0, agulha para costura de mão cadersil
0,1.0,3526.0,toner samsung d116l 3k comp. mp imp. ind
0,1.0,3526.0, papel a4 210x297 br chamex mult 75g 500fls caixa com 10 resm
0,1.0,3526.0, pasta az lombo largo
0,1.0,3526.0, marca texto 710 am cx 7891027299774 cx/12
0,1.0,3526.0, fita corretiva mini 5mm x 6m - ctl (1 x 12) 7891360650744
0,1.0,3526.0, pasta c/aba oficio soft - fume
0,1.0,3526.0, almofada radex alcar no 3 (az) - cx c/12
